X,Y,Z,Normalized Luminosity,Normalized Radius
-996.8247821057314,427.0698291310546,-983.2550282528845,0.1548,0.9922
-700.7117370564364,-258.90732464742564,572.5023673486999,0.4566,0.1145
-321.09389558283135,-664.1502846096565,-349.71746032895965,0.5287,0.4149
-983.5814137719319,-977.1890619539203,-774.2078402605786,0.0832,0.9286
983.4447248950692,-362.62731667272635,545.5660293321705,0.3178,0.7637
367.97688997473983,329.2971803062628,-30.51079684067861,0.7144,0.3623
375.3394296029826,-171.98583886341214,-785.3431708071481,0.4877,0.2471
-198.5971007063847,931.1945845501959,-314.5487306733188,0.4211,0.9134
373.0268977082403,-128.96291489231953,832.6607216804159,0.468,0.7925
764.1101746415836,421.51479474446614,51.393694156257425,0.4953,0.3872
-258.93205756074394,-326.40809902545027,-466.38544171816784,0.6389,0.1519
-692.2689652135041,-76.50307612962501,-772.0482503729213,0.3997,0.6578
335.6767395094696,661.0310319674959,-195.48349035954152,0.5573,0.9986
495.1583853783836,694.5018635593829,345.6178731367768,0.4687,0.668
-244.57154184673175,-359.492208408501,409.9276962218107,0.655,0.1122
958.6097833510323,333.83104075910546,130.44961977366665,0.4091,0.5481
-301.98244146685727,11.934533442567158,730.8002306589146,0.5434,0.3541
775.8532862996012,-184.82404382003676,785.0623447857317,0.3539,0.1374
-884.9273292005107,-928.5240568110851,-945.1573531156188,0.0801,0.7519
-708.4230213438462,-118.38252372814532,866.1417379569291,0.3504,0.2669
97.42540968001958,289.09811827833687,-817.658442517556,0.4961,0.235
854.8519503727716,379.19193346146085,-612.1629623652656,0.3547,0.2401
46.99654976055467,660.4408592798479,-44.60848467621997,0.6169,0.9454
-683.7194030163939,-647.575705109354,941.3787707912227,0.2312,0.1943
553.8955808936571,-206.16612014554198,336.0885074424457,0.6075,0.9212
246.23646454875188,277.15695963352164,-90.81535670961773,0.7796,0.414
-879.4303452920246,-819.0836542339385,-685.2609921436808,0.2013,0.3726
497.38086013022917,868.5662834939908,-639.396378653957,0.3143,0.2322
394.22465892601235,-212.18205825169662,-293.0374319567027,0.6911,0.6142
595.9122757964669,576.5067448427856,-857.1205008541709,0.3115,0.7281
616.0001114831666,18.95717920985146,836.591540689076,0.4001,0.6463
-724.0979978775355,919.2226285459265,-338.7876847951603,0.2967,0.8246
806.6014042200445,484.8436547550077,974.4139612971821,0.2179,0.2902
-688.9757431164356,671.2730817171778,-502.4982814317853,0.3734,0.5469
-491.49467130386483,-68.5620167298697,-665.2361531721713,0.5208,0.227
-597.5221975584348,456.0582049229629,-440.90206182625116,0.4969,0.1257
-123.85964656945885,597.120359408251,152.52381023524526,0.6371,0.8704
299.3267934223022,-957.6007295922179,980.3525625759778,0.1901,0.2009
-403.509578782939,-170.48413459015865,-224.81835453824408,0.7157,0.598
-525.3264986212733,-670.7072949759342,643.0978236296846,0.3837,0.8219
-149.7121434637803,732.4983718379181,2.361905134234121,0.5683,0.7419
-291.6529197374682,-438.8386054323588,-385.9549446565029,0.6229,0.3239
-179.08317986655845,-519.6238084137333,89.12895576677056,0.6785,0.4305
-734.0243089930483,507.16137102160087,-487.8972435221856,0.4129,0.3665
755.2258816652597,-558.7856157980277,403.4273143572168,0.4097,0.7253
402.36207465516804,502.002516925975,-796.2520901344894,0.409,0.6761
72.96094542431456,332.9870677269903,-538.1506327910537,0.6322,0.6877
50.55709577616335,504.89025366457076,506.41841379723405,0.5861,0.5817
326.1109799144126,664.773781410983,-842.1194208004868,0.3526,0.1185
-408.7409697190543,778.9875698665412,-30.136577758637713,0.4918,0.1131
-312.39438345269787,597.0538015077377,-216.19759898364953,0.5914,0.3029
-96.31315986078585,831.5264170608029,-341.3892481569238,0.4781,0.1847
-24.75809142103344,-89.50985814958631,-959.7097288929997,0.4433,0.4197
216.71766663871745,-871.1543782501287,-439.58012576187036,0.4229,0.2879
-546.7706030019073,-24.00121369275496,-605.830120345202,0.5286,0.4885
589.4949720408238,-103.86726632199793,-591.8856534219992,0.514,0.1483
-608.3436138882987,111.9554238146045,-904.6919859453109,0.3673,0.2764
-594.4226890902821,-755.7558000112075,896.6172277887756,0.241,0.4699
324.9204628546795,184.80003535903802,-813.1509329309814,0.4833,0.2574
389.25679159704464,-111.81067317530324,24.86294413327869,0.7657,0.8114
-115.3880901649502,799.5465978423788,473.79833907130956,0.4593,0.1367
847.0746791076483,-174.17101294121198,606.4866396174777,0.3902,0.4931
718.3987699607706,-595.0630225738091,947.4299676300159,0.2324,0.5879
126.94241063543723,604.39350253419,-950.2349073423919,0.3457,0.6582
-446.4891940253626,-932.9889607111215,802.8478461452428,0.244,0.2344
-819.7138852889136,527.4479452830476,664.3832531792802,0.3189,0.76
-135.1839240458139,420.1915034423532,827.4722508041807,0.4585,0.1019
188.84712133852145,945.8529668187032,282.71090528024547,0.4197,0.9728
-139.21359657853282,137.8728575700984,-853.3590963063748,0.4945,0.5169
-867.2112148244124,163.60831681980153,657.100611794647,0.3648,0.1224
576.1297477115775,-904.9179177870426,295.6188891867514,0.3576,0.2306
258.90518640810865,-747.5804081486228,439.24357776609486,0.4776,0.9683
625.3217153300984,-643.6924947672856,120.34893956897145,0.4772,0.667
-560.9786832606045,983.1387920379698,3.9568408181203267,0.3465,0.8066
82.71196996960407,642.6871907816333,-801.716945155019,0.4048,0.5803
-87.94611735132435,457.48213389079365,-756.6577284931268,0.487,0.8356
486.43655956021416,393.0193354523026,767.8659405606131,0.4282,0.7773
-782.0810657277075,-972.5981126244734,-282.7958448293342,0.2612,0.8753
726.8872336741179,700.5166546044306,374.5257943683407,0.3783,0.7874
934.3789226175707,-117.47028952039898,-562.6865496512929,0.3666,0.7131
592.8771798478383,-146.7642749640039,-803.1915151880912,0.4174,0.556
-801.6973772339895,286.74442753302696,412.1926441894075,0.4538,0.1839
758.7123548596878,471.38703013841086,212.35762092021014,0.4699,0.8037
-984.8270998047685,227.61195889850796,-785.1117259220786,0.2611,0.8193
-330.9433540533222,873.1440511411481,873.5905422349356,0.2617,0.7349
-809.6137221813382,-704.4231884214955,206.21902502960052,0.3691,0.5537
734.8077770024372,-160.30813715436648,-820.9399451606258,0.3572,0.3865
-89.82272788245677,1.4563019573921565,707.5780121084999,0.5882,0.936
905.0821132671094,655.6581160571952,-432.03690557433004,0.3082,0.7994
-910.6213823450951,-509.6565901915238,241.6172285137227,0.3816,0.993
-414.46740711794484,-186.35052616666962,110.94743122746263,0.7299,0.6027
-773.2635490083353,738.0583138768889,-707.072639096905,0.26,0.1035
-341.8649058680671,-921.3690084648771,-816.3641971581859,0.2624,0.8857
14.252517101988474,787.3096468280844,-70.6776651599921,0.5435,0.3107
-992.1495955791651,465.7603413189245,-346.88052821940164,0.3363,0.5211
759.7141728735053,295.9755136227959,-67.63545933874764,0.5277,0.4426
-626.4546363737215,-610.1877207527939,276.0292539970744,0.4705,0.7527
-610.9200325295124,169.7456231863564,957.2078635959078,0.3371,0.3267
417.76102604972994,-580.7442226670843,256.09487727432656,0.5613,0.811
87.25989340592514,-851.1235545205167,-935.9722582071495,0.2679,0.4061
-263.10484929750123,-620.2509085577444,-119.63449395904343,0.6049,0.996
335.63114693981606,-47.85718468631694,897.436679996348,0.4461,0.3828
257.6404497471947,-17.671204681597715,957.0587352923583,0.4277,0.9662
896.0762043402674,-569.1246357623729,397.55650795452584,0.3456,0.617
529.3930206592995,922.6168516690632,157.78637438944656,0.3791,0.1646
222.50273390472944,797.2192637161213,-968.2274151314778,0.2646,0.55
950.4300406846128,-429.52939115020956,370.9448236281323,0.3609,0.7772
857.3886075225917,81.95829934236372,-301.10509272862475,0.4732,0.2739
-902.4058152765773,46.1576207346543,108.66688514829775,0.4746,0.2957
22.087116809799113,-231.74364808646692,-882.1849946043427,0.4732,0.338
645.0885823385777,129.23289211496967,271.62514888407964,0.5891,0.7486
-600.8608553256771,47.83204274819332,-512.673270104427,0.5431,0.3244
-994.1003979044672,-43.99887340162877,920.0478989879675,0.2176,0.5264
-598.891337795209,871.0007418604227,63.33970164217726,0.3886,0.1923
804.014253274386,-802.3792530525993,-510.7366332404295,0.2809,0.2308
-457.0727252658926,-267.49437069646206,-908.9523595639322,0.3926,0.4031
-616.4360888472471,-612.4288632077134,-822.1885226828722,0.3093,0.2844
364.55450984268873,-902.9354732890093,-941.9916918744782,0.2178,0.2724
-678.1386164808032,-594.3433056471968,456.1427225530024,0.4166,0.586
-765.6079692073747,-712.0536772629429,457.3201146223398,0.3411,0.1679
559.1443097298293,-62.39743282164852,530.007634484266,0.5537,0.1376
764.3552770496008,-107.27384289447434,806.0192989162654,0.3557,0.4604
-336.1304540667669,320.8438011300552,353.69182065205814,0.6628,0.845
-23.161769318184042,-194.7474435220921,423.8815886866305,0.7303,0.3931
-991.4483125936345,424.8287401765515,-319.2748672820494,0.3505,0.6427
703.720172266123,803.50894210549,-23.139948619487882,0.3832,0.4723
-856.3668684032396,-684.6903369658346,-31.831069795713802,0.3667,0.274
417.9883276228086,-936.4149412640468,-536.4394190546577,0.3318,0.889
-964.1680840470289,780.7218401038901,-243.049394602834,0.2701,0.8114
-927.7304857612392,93.94642401010242,-989.4943174576742,0.215,0.8736
262.2832203909054,961.3948475889028,-642.2005895113194,0.3155,0.406
987.9010130546103,289.476870318613,-178.76874058583496,0.3968,0.7034
-648.6962216233476,-80.90077758606776,169.3708121760808,0.6101,0.4681
-38.85302506432174,863.060225456011,782.1233458801214,0.3272,0.3082
-491.18050446345006,650.6724926027587,-315.8177690647515,0.4952,0.7448
820.6728266796185,-340.3972987166255,-542.9619287379535,0.3988,0.8887
387.85776611743427,-606.2259314973446,163.80399084261808,0.5739,0.4339
-41.15727998468333,791.3419562104968,-705.3190021522564,0.3875,0.7027
-61.936217871009035,975.7561748105027,-920.8800432369169,0.2246,0.7339
653.6383761938187,58.90918433673528,-18.77637331308415,0.6209,0.7364
-583.738170560197,686.5038334119504,939.1749436785394,0.2485,0.5542
635.7692478206754,491.3677477193237,-22.632790180703978,0.5359,0.3724
657.9182949490457,-176.20518341527224,-903.4913347184605,0.3468,0.2227
-879.3566294413324,112.84329517812398,23.578673472770106,0.488,0.7376
-478.62382721842107,373.6702926155142,11.218590830253333,0.6494,0.2337
438.533655886715,-278.3763502122496,454.3871825327392,0.6016,0.2263
179.29995421915783,-477.4657854929751,-605.9472251639945,0.5427,0.233
225.61017774262427,-51.009508015906135,268.68912086231035,0.7953,0.8021
-580.7176670506058,299.79354771288035,-887.9432825026302,0.3635,0.7791
-719.4884044860605,-600.3674451423617,995.1971623916311,0.2108,0.3919
938.0871577734247,87.16316845953634,-417.1162939499691,0.4051,0.9255
-408.90676930544885,-765.7432175064491,-756.9959313909213,0.335,0.8013
81.27701158581885,-159.9877497788999,634.9991691293108,0.619,0.9842
580.9151605110976,-679.0141857200174,414.9165358974394,0.4312,0.6892
961.272429251733,-849.4215681035153,-409.24677041607515,0.2226,0.8596
-117.28240949537701,983.9549274601873,-471.0307206249413,0.3665,0.769
-551.6592379299976,-292.0032082874309,-637.1440555361521,0.485,0.6654
-195.6598115509454,279.3200948906051,978.169418158308,0.4019,0.9432
530.1274891516925,-24.114810072798605,-600.9079348769677,0.5371,0.7771
-347.27738434142634,-949.6765998170736,-653.2250360759922,0.305,0.7377
650.4020274273421,-838.7755463002673,-340.8370055541219,0.3564,0.6604
-527.61961957898,-340.6760675717952,-365.5182121750213,0.5805,0.6416
767.3520818452537,-576.3805495818642,706.1615025827539,0.3121,0.3325
-166.30069932755487,-247.84001503110596,-467.3672218296259,0.6798,0.4722
-159.6780249871232,651.2739719387978,598.9075025820262,0.4809,0.3043
-557.349802411943,-752.8541465218466,-373.8724136395666,0.4177,0.6911
649.2629552168455,-923.972652940493,980.0247671496788,0.1367,0.4961
-586.3108171310773,268.88025345383426,-745.9472174150399,0.4306,0.8973
244.5423304868673,-278.71747136293084,-450.5119941187205,0.6631,0.9878
685.9680557646052,991.4142513345714,-431.9712539650362,0.2606,0.3519
-429.89159457679295,16.317537152528416,261.4454974849077,0.7094,0.734
290.34827788720327,139.31021542961685,286.16690231287316,0.7513,0.6101
-577.5680860025383,535.0793570013623,-916.8843101332579,0.3022,0.4481
-673.2171486388613,-759.6666560576823,-128.62518020532843,0.4093,0.8461
812.6895989910154,-362.87426598926515,-429.2038357249428,0.4295,0.4026
863.3886490480406,-90.62497878801776,-764.7373637629534,0.332,0.4567
-865.0321506937166,513.6658663404187,-960.9616161993404,0.1968,0.403
36.572399699279,198.86441409548593,491.7853216254366,0.693,0.1358
828.0461093605409,626.9449883645245,-674.6155724491283,0.285,0.2254
531.7685862660985,-184.97506312263238,594.3293040719188,0.5273,0.4529
-313.1008792832712,-400.35904025649245,-208.3659778504723,0.6829,0.9451
477.9274885035229,115.65062616968589,-256.1850669288948,0.6799,0.4313
-284.10726532948047,-508.90742908319567,-630.418009805341,0.5043,0.8935
907.8652818890862,-74.1288933897315,673.0018656426089,0.3461,0.6058
949.7210209723312,297.01208488016664,-343.5599019971112,0.3922,0.9036
-607.2090541316353,-666.0491509370206,154.14209543492643,0.4721,0.9171
-602.6218345946481,124.85157478576957,605.5857131995056,0.5015,0.2373
-552.7400126141908,-491.4964200294876,-570.1936341423257,0.4608,0.3398
-560.183860372556,72.28291666840914,409.79088655944406,0.5971,0.6865
-211.65995299796987,37.84786791861734,-941.6895932913872,0.4423,0.3071
687.1504301955472,-464.3909743261629,-279.10368323682496,0.4948,0.7868
-11.502687592703978,-154.137285093846,-859.1752524438741,0.496,0.4726
-424.14766827484596,399.28934195269994,892.4721417028361,0.3847,0.6694
193.11050416081252,-464.73178407852697,-600.3046701531409,0.5477,0.6545
73.28088342174374,-531.6682362603929,688.0780423378205,0.4962,0.9879
-132.8513355135483,-957.1124938579512,-981.942063208036,0.2046,0.2118
-912.3134824454115,250.14797827354278,388.60034474919394,0.4095,0.1119
-855.8831715177275,873.7467652047005,-301.13817517103644,0.2728,0.579
519.755559462131,923.2659110368693,-56.906343960285085,0.3874,0.855
849.1401613472894,-824.200634929367,-450.9157472171024,0.2689,0.567
-820.5043335544486,994.3481197715973,762.9986426183459,0.1351,0.5651
21.578622450641774,-299.8293040066877,-418.69120611582696,0.7024,0.7429
138.56582794190717,209.81430349287734,-509.52008602202216,0.672,0.8098
518.0058720682464,-235.43500292607257,-178.70884182563577,0.6557,0.2724
-904.3556711791272,-158.46700646182182,-187.9489868322164,0.4589,0.3108
-794.948397798015,-14.448470613356562,185.9629164163946,0.5286,0.5013
-233.01155278140254,-198.04065446993138,-74.3629291827375,0.8183,0.948
-962.4402096501185,97.37725091554876,199.2634319604988,0.4298,0.4918
947.272397703452,751.4034703440184,-797.8428209044359,0.1636,0.9266
-583.2200054548784,645.8080093652857,-895.523582776373,0.2791,0.2499
990.7077377092387,-823.1041172524696,-507.89182631347484,0.2006,0.6694
-632.561032764112,284.79588898087695,-404.1605063241567,0.5365,0.6492
-950.9585070103312,140.27349414035325,-80.56699946919775,0.4431,0.5558
-711.7693222172538,-949.5206824109441,-284.2738810887713,0.2955,0.5102
593.5109364644557,135.82772250076346,201.50275626623306,0.6297,0.5403
-935.8724540037389,737.3409247448026,687.5967034315349,0.2058,0.3828
331.800453605284,-159.3667249388542,363.088308421241,0.7015,0.152
589.1368943930593,-830.5076738296735,149.46659867900848,0.4058,0.8729
-691.8229213876461,878.9629009868763,-289.8584220187595,0.3329,0.3978
-79.17573783054263,488.6162424587278,824.0078052087706,0.445,0.8449
843.6057753682096,-875.9714667905043,-84.70094631825748,0.2962,0.5771
-288.68012125244263,-413.6932936267757,574.771587024813,0.5585,0.4123
321.9037767318091,193.7022457110254,85.13963186865249,0.7776,0.3955
-218.97319201960897,-778.1307662833743,-468.11705104972657,0.4607,0.8331
186.89750930573314,499.71638538244156,-470.1887844552539,0.5894,0.5007
-594.515766978772,-487.5034151569166,-220.14114906235238,0.5383,0.251
559.4104613413551,-145.1175705976175,581.4083778878544,0.5267,0.8491
-813.1677288852832,391.9071767433077,485.9008562196168,0.4081,0.8052
-760.8030610796659,-702.100561867552,-499.8134404785768,0.3363,0.743
597.3789996451844,-579.5084780124226,193.33012666977675,0.5067,0.4906
400.38286984969204,856.9185067113337,-259.57440185424343,0.4337,0.2825
-851.593026413447,-906.832879322187,-825.3824334990841,0.1381,0.2
-343.85029109582854,557.4549691794552,173.54105485567834,0.6088,0.1979
158.12622749107572,-634.6830768481846,933.0258362400061,0.3421,0.3941
-98.17631608003819,-357.72750732121915,85.370369902525,0.7802,0.3464
-291.33011287648185,-727.1106008826127,429.31501799071725,0.4843,0.9738
-613.3316610699615,-443.9518449782121,631.3982378083081,0.4308,0.565
-115.06342181972332,299.89192959181605,-562.6117598700789,0.626,0.7134
92.55065674827847,-424.0801482198551,141.6658377159374,0.7364,0.5735
554.7377025435512,-4.656320017121288,-31.107130527163918,0.6792,0.2437
51.570858043366115,-929.4142110491199,-666.4392008583507,0.339,0.7963
39.82391061316912,749.5588626379802,-508.6916495458804,0.4765,0.5266
-635.3644021708201,34.87308255763833,189.89735615464724,0.6166,0.4185
204.85251585460537,767.3995997870697,-816.7093415494821,0.3423,0.8177
556.5178844176644,-128.9301692323146,-845.152182381637,0.411,0.6154
-749.0070613921857,403.9767710098208,569.1213719544141,0.4089,0.7812
666.0390001939195,804.2800567248553,-758.3901908243049,0.2549,0.21
102.37191663918975,649.7836137031907,-978.7863803626573,0.3191,0.7479
733.555863154096,-96.55633689833974,-926.063052198371,0.3156,0.7609
349.1831957537172,543.9928077660284,-579.7716121033567,0.4987,0.3082
451.5313171765629,172.15234561174657,38.89734536016658,0.7201,0.824
55.48354557471498,-360.3764007036823,298.035684131851,0.7281,0.1152
-583.5314933000444,175.7728828258803,854.0422656807461,0.3943,0.2632
145.57859985379355,738.9987641245273,697.0368689453844,0.4075,0.5128
-47.39984615779338,244.22644403664162,644.4567798411167,0.6012,0.9095
-34.478789250066825,294.0183882325948,-446.1691970424299,0.6909,0.8276
304.2167337171634,-615.4064612299342,857.0300417132335,0.366,0.6418
-277.74520891699046,271.08398359032185,3.2672757649232835,0.7759,0.4593
466.2213901531288,118.65549195650942,444.1820119853953,0.622,0.3344
175.67545306418697,-755.866692548481,-92.24246499724154,0.5488,0.4004
-172.34562343901553,217.18422331810007,-998.8620115894848,0.4015,0.7595
153.17450010984112,-104.84706642190258,-504.73466520246467,0.6895,0.2726
316.5653846628795,-56.38099681040319,-382.85583146790157,0.7113,0.8621
-64.40897698237347,963.1542553423751,-795.0407353903583,0.278,0.4613
239.94061299479313,-467.1193476676083,-30.25692815400396,0.6963,0.7567
413.7246606367587,-430.42765442698646,-449.330647304246,0.5686,0.4771
-571.9209745364668,649.1448291866411,621.027062228462,0.3851,0.4969
576.8192176284242,526.9691457317942,-457.76653362047284,0.4772,0.1135
-128.02072202223496,571.9701819826373,-878.4797040157897,0.3903,0.1437
648.3916529583291,-123.2158737314943,-332.1387791792756,0.5734,0.805
919.1612822143081,815.4282612187474,-878.7556588751053,0.1278,0.5673
450.2051998221559,86.60288915239744,498.5054082723311,0.609,0.6379
-329.33177726587905,954.9038291665443,54.91856042619588,0.416,0.4843
498.01551139058324,-412.45005792339896,812.5476501619416,0.4005,0.8467
-764.5196842323722,-712.1056534285179,-60.66366405385156,0.3958,0.4391
-835.0122741977056,462.44772169304497,417.0621237020116,0.3986,0.6416
-783.1657667626457,-789.481602369888,306.4756787267306,0.334,0.6072
41.001071020152494,126.16457273467154,616.4015305027685,0.636,0.6536
657.9640269351128,119.77475777420705,-23.703172777811005,0.6136,0.8954
564.5162704819627,-326.9335099533232,-431.25531818414856,0.5485,0.4766
174.13879206638103,768.1722801548194,551.2419249282827,0.4449,0.3158
307.8890835046782,111.17154738303861,749.9832436638874,0.5275,0.5749
531.523327673146,242.281694132462,875.1349022291881,0.3925,0.6744
571.1940046568977,-249.0508572227426,-437.25201443507217,0.5605,0.8921
700.034406399307,-355.39805122493794,167.1359626059923,0.5366,0.1049
-808.5548655956072,262.15866765805845,574.2271069344336,0.4078,0.9469
638.9699860745404,-774.8542299157948,-151.38180584954773,0.4136,0.2708
-510.9848119031448,296.89220597926305,-72.45139210962839,0.6562,0.8948
-762.0894229174844,-271.95051691278115,815.9630804214075,0.3365,0.8453
986.4139294933673,960.144328096274,-41.294764630974214,0.2049,0.4967
915.7924741272,170.50016123334171,-905.6511837742944,0.2499,0.1943
91.28857600492779,-669.7989687879524,62.14855463310505,0.6081,0.2557
897.6124740464006,-221.12296229390392,338.75786876229836,0.4316,0.1574
560.2640134184187,-460.203911581567,392.3119803897316,0.524,0.629
-952.094505640535,-536.4624204827564,999.4937785784155,0.145,0.9663
-725.0365088772326,830.2108909491578,386.18299791127674,0.3257,0.7546
982.4641466047874,-852.1680057912904,801.2923616923138,0.1181,0.8196
790.6525875302971,676.7515335113474,-400.33774435970713,0.3562,0.8185
219.75870496688458,263.3076447160472,996.5021457266191,0.3915,0.1764
-580.9342443799142,-430.98316564167067,-406.74762492771845,0.5209,0.974
838.4276906854072,-705.9253177872378,675.1992706790627,0.2568,0.4805
816.1227787016935,-207.33937122559507,-779.8510583871514,0.3374,0.4049
-781.5914498729885,-815.318196473219,911.3831740747485,0.1621,0.9679
-580.0952166502989,87.98674865855378,-256.4896279831572,0.6303,0.5744
-648.5062325855564,985.4654196270797,984.5448344179513,0.1129,0.4263
532.1363026123292,-900.7053064357738,35.18239279814543,0.3957,0.199
646.4538562690939,-31.33429844275406,831.0750592346067,0.3918,0.9527
153.16098948967806,894.9730835972534,988.0822268854508,0.2252,0.2689
796.9554998340232,-12.844481432761086,226.67691383208148,0.5216,0.3196
-105.87052295911371,-375.25399341969967,-131.04725285497773,0.7625,0.9787
-814.0582047407531,-335.6271056146023,-240.66381347681352,0.473,0.8879
-158.05931934730677,260.05667314193533,-515.1911511965519,0.6545,0.572
296.2325648525873,593.7373423561344,-65.50905999292468,0.615,0.7323
-692.1656499138236,990.8624255373065,167.79656443614954,0.2955,0.5583
-187.3367531113031,233.93670097394897,792.5171598103825,0.5108,0.4191
-203.50251517500737,-891.0357967350744,20.47742781724594,0.4722,0.3547
640.3968982542569,732.4300493816336,846.513353542728,0.2554,0.1832
-436.57707137304146,-61.636041421370805,952.2361106614899,0.3942,0.2016
-83.53533722919269,892.733579982114,-149.58597349693775,0.4752,0.6143
477.918226542673,781.1767446745087,-185.65923798988445,0.4605,0.2322
50.72476962295741,649.035165465677,-160.7703592454144,0.6128,0.3785
879.5213167191898,-510.4599634864373,783.3624511402527,0.2589,0.6895
-535.837260408992,32.617556399543446,-926.3300837624864,0.3819,0.6858
546.9188582739871,503.7248141195437,778.6700797959784,0.3784,0.6869
486.3233551383289,458.22730301831166,329.1253617329105,0.57,0.8147
-459.5507463139701,353.272991918348,925.4934839413504,0.3695,0.5
80.05102463948788,686.2768839063319,-52.18986990644851,0.6,0.9123
445.4643195312608,-594.821366312528,-697.1088923481477,0.4117,0.2642
-592.2262411413752,-468.93686956344686,-358.8661978143108,0.5172,0.9399
-495.31595015021423,59.05960859112179,-957.625736342242,0.3766,0.2515
250.93103469182915,-240.85388970746033,-433.84652755861407,0.679,0.1054
448.2856122069179,433.77349465393104,68.75642419497103,0.6377,0.2064
266.0040229175595,-246.64434650086162,-807.4855705845805,0.4889,0.2216
988.386232640652,980.8261215432997,109.86156075863119,0.1936,0.8848
-267.97805510239846,189.4254149767221,-623.9838839583172,0.593,0.9388
-880.2743930062434,626.0118585309422,-127.15958345712352,0.3721,0.9095
-451.220973913844,-732.566657235999,512.8295015181793,0.4217,0.7809
867.3704091741665,-967.8760265931057,61.142614033798964,0.2488,0.7776
62.67365873923245,-948.4254003794686,601.995003955366,0.3504,0.3077
-693.9407489172511,-523.0621172012461,411.1758092064006,0.445,0.4615
-602.3439881146686,-239.7523001241633,-679.1578115099458,0.4579,0.343
162.7398896095674,-269.6191389220386,72.96422373672567,0.8134,0.2427
138.45275714420086,953.4527515275283,-4.736905586526518,0.4437,0.3099
-987.6413037992535,-202.14342838646598,892.8770318264244,0.2225,0.2529
-859.4672230357661,-832.1394107695614,866.3531782934722,0.1472,0.9668
-56.80622398475441,-435.0518667082099,-115.55881569185078,0.7381,0.3421
-566.1193708625774,-583.3710250467891,658.9776151758037,0.3958,0.7378
873.284019653322,771.1501130034987,-130.4724280625893,0.3232,0.2249
-609.8040616612052,686.4427029614806,-802.0025433833487,0.2961,0.1049
10.34905798383079,634.3280744108918,-198.41932685499137,0.6162,0.7887
183.82302396122964,69.80505231400366,-592.9383888769896,0.6393,0.869
162.42573735364294,-70.13811087885836,282.13593018977645,0.8077,0.583
-629.6190755345541,-355.8215309092516,-209.10990557436196,0.5654,0.7707
940.3949036662011,882.1877213631376,-187.04329522987996,0.2478,0.7275
-928.4172669715223,705.5323785180183,-904.4606893889176,0.148,0.7892
644.6980516351664,-834.7384676241664,-605.5454130245121,0.2978,0.5014
132.70836539120273,-523.6858753093403,-6.130769832930696,0.6881,0.8853
-702.0685272330107,589.1519457724626,997.939568488061,0.2177,0.5995
-447.2680054513447,-112.84866162455694,583.0763506528178,0.5708,0.2532
-539.1859152962757,-536.8267875379618,-767.8090183779136,0.3759,0.243
816.4506041625762,623.7287758698249,-179.7225117305328,0.3978,0.8679
185.88699870343976,-361.92036902996324,-378.1657394158535,0.6793,0.3115
-32.567155696159716,-736.6509535757555,675.9124175900645,0.4225,0.6522
959.6265915222423,-697.682304834618,18.005996582070225,0.3149,0.2891
-285.8016937728072,-475.63360039361305,996.5231339262671,0.3415,0.6632
856.2908459764922,937.1597242119419,-682.2889937054347,0.1679,0.9628
146.6925321452327,183.85912833059183,-370.2096096000471,0.7468,0.2363
887.2070631658696,890.5537669695875,-697.4267629371916,0.17,0.2975
580.2959846846998,-522.8736185178386,925.5141157171656,0.3008,0.6681
-509.6277366838471,568.2859652819177,620.3710805775868,0.4321,0.7576
713.9789950110116,-94.89858841485739,255.34155588777753,0.5588,0.5721
189.57910916732953,842.7450110322006,189.4883012753903,0.4894,0.4508
-129.53130941980294,-921.3718462012448,261.2500350078103,0.442,0.8318
-335.4863121249733,-441.51372329222886,81.80889496842224,0.6764,0.5201
-778.7387827770833,-15.345925163746188,268.61570039932894,0.5243,0.1872
-542.48945753129,-862.686069309996,199.7139059352346,0.4004,0.2339
326.19240912813984,-397.52507855058354,590.2636488813976,0.548,0.5494
-437.5670919597916,-973.3415047401223,957.6999614613178,0.1721,0.7316
731.6875596307264,-798.9682610795037,-947.9687913741284,0.1689,0.2974
-745.2222440851604,567.9069477765281,570.8541018339422,0.3666,0.3898
812.6835018081474,-242.23686041030362,-705.9228509516299,0.363,0.2269
268.71028427836336,542.4217491614472,365.20649189837695,0.5918,0.1813
-174.0517119080189,-836.3933723689718,-750.5342373100652,0.3435,0.5452
-852.0621087694307,865.5696429277441,-805.2483313289918,0.1586,0.92
384.25657476593597,552.220718746297,-599.1803857827533,0.4799,0.766
-205.0388873329316,-28.64053585666238,-938.0143459275749,0.4454,0.4699
866.6870917863514,736.1887233432901,369.06920274195863,0.3098,0.81
-134.48754407829222,815.2507326162513,-151.7635388295247,0.515,0.5115
666.0956192213571,557.333182345056,-427.6685606497301,0.4411,0.525
880.3851229771851,200.66881874080013,-683.8438542880633,0.346,0.1619
516.2337319069759,-371.5518211540327,-109.1559157515976,0.6274,0.9641
-705.9833210625037,-388.21477978085056,-514.1881902857124,0.4482,0.372
-913.1459604197803,101.86770778692494,315.0357190001382,0.4392,0.7653
-177.70308347312596,-318.73226968591825,338.8324839648146,0.7125,0.8834
-354.3175776161012,993.4829784664369,902.1615829183925,0.1987,0.2221
-121.92206539394192,889.6441570860438,-3.3729207813097446,0.4816,0.4451
196.61367018164879,173.41394487733987,861.0549910683419,0.4803,0.8842
204.21099248435576,122.93349643912575,987.3853898817777,0.4136,0.7002
